#x, cPDF(x)
1,	9.998363e-01
1,	9.996726e-01
1,	9.995088e-01
1,	9.993451e-01
1,	9.991814e-01
1,	9.990177e-01
1,	9.988540e-01
1,	9.986902e-01
1,	9.985265e-01
1,	9.983628e-01
1,	9.981991e-01
1,	9.980354e-01
1,	9.978716e-01
1,	9.977079e-01
1,	9.975442e-01
1,	9.973805e-01
1,	9.972168e-01
1,	9.970530e-01
1,	9.968893e-01
1,	9.967256e-01
1,	9.965619e-01
1,	9.963982e-01
1,	9.962344e-01
1,	9.960707e-01
1,	9.959070e-01
1,	9.957433e-01
1,	9.955796e-01
1,	9.954158e-01
1,	9.952521e-01
1,	9.950884e-01
1,	9.949247e-01
1,	9.947610e-01
1,	9.945972e-01
1,	9.944335e-01
1,	9.942698e-01
1,	9.941061e-01
1,	9.939424e-01
1,	9.937787e-01
1,	9.936149e-01
1,	9.934512e-01
1,	9.932875e-01
1,	9.931238e-01
1,	9.929601e-01
1,	9.927963e-01
1,	9.926326e-01
1,	9.924689e-01
1,	9.923052e-01
1,	9.921415e-01
1,	9.919777e-01
1,	9.918140e-01
1,	9.916503e-01
1,	9.914866e-01
1,	9.913229e-01
1,	9.911591e-01
1,	9.909954e-01
1,	9.908317e-01
1,	9.906680e-01
1,	9.905043e-01
1,	9.903405e-01
1,	9.901768e-01
1,	9.900131e-01
1,	9.898494e-01
1,	9.896857e-01
1,	9.895219e-01
1,	9.893582e-01
1,	9.891945e-01
1,	9.890308e-01
1,	9.888671e-01
1,	9.887033e-01
1,	9.885396e-01
1,	9.883759e-01
1,	9.882122e-01
1,	9.880485e-01
1,	9.878847e-01
1,	9.877210e-01
1,	9.875573e-01
1,	9.873936e-01
1,	9.872299e-01
1,	9.870661e-01
1,	9.869024e-01
1,	9.867387e-01
1,	9.865750e-01
1,	9.864113e-01
1,	9.862475e-01
1,	9.860838e-01
1,	9.859201e-01
1,	9.857564e-01
1,	9.855927e-01
1,	9.854289e-01
1,	9.852652e-01
1,	9.851015e-01
1,	9.849378e-01
1,	9.847741e-01
1,	9.846103e-01
1,	9.844466e-01
1,	9.842829e-01
1,	9.841192e-01
1,	9.839555e-01
1,	9.837917e-01
1,	9.836280e-01
1,	9.834643e-01
1,	9.833006e-01
1,	9.831369e-01
1,	9.829731e-01
1,	9.828094e-01
1,	9.826457e-01
1,	9.824820e-01
1,	9.823183e-01
1,	9.821546e-01
1,	9.819908e-01
1,	9.818271e-01
1,	9.816634e-01
1,	9.814997e-01
1,	9.813360e-01
1,	9.811722e-01
1,	9.810085e-01
1,	9.808448e-01
1,	9.806811e-01
1,	9.805174e-01
1,	9.803536e-01
1,	9.801899e-01
1,	9.800262e-01
1,	9.798625e-01
1,	9.796988e-01
1,	9.795350e-01
1,	9.793713e-01
1,	9.792076e-01
1,	9.790439e-01
1,	9.788802e-01
1,	9.787164e-01
1,	9.785527e-01
1,	9.783890e-01
1,	9.782253e-01
1,	9.780616e-01
1,	9.778978e-01
1,	9.777341e-01
1,	9.775704e-01
1,	9.774067e-01
1,	9.772430e-01
1,	9.770792e-01
1,	9.769155e-01
1,	9.767518e-01
1,	9.765881e-01
1,	9.764244e-01
1,	9.762606e-01
1,	9.760969e-01
1,	9.759332e-01
1,	9.757695e-01
1,	9.756058e-01
1,	9.754420e-01
1,	9.752783e-01
1,	9.751146e-01
1,	9.749509e-01
1,	9.747872e-01
1,	9.746234e-01
1,	9.744597e-01
1,	9.742960e-01
1,	9.741323e-01
1,	9.739686e-01
1,	9.738048e-01
1,	9.736411e-01
1,	9.734774e-01
1,	9.733137e-01
1,	9.731500e-01
1,	9.729862e-01
1,	9.728225e-01
1,	9.726588e-01
1,	9.724951e-01
1,	9.723314e-01
1,	9.721676e-01
1,	9.720039e-01
1,	9.718402e-01
1,	9.716765e-01
1,	9.715128e-01
1,	9.713491e-01
1,	9.711853e-01
1,	9.710216e-01
1,	9.708579e-01
1,	9.706942e-01
1,	9.705305e-01
1,	9.703667e-01
1,	9.702030e-01
1,	9.700393e-01
1,	9.698756e-01
1,	9.697119e-01
1,	9.695481e-01
1,	9.693844e-01
1,	9.692207e-01
1,	9.690570e-01
1,	9.688933e-01
1,	9.687295e-01
1,	9.685658e-01
