#x, cPDF(x)
0,	9.998363e-01
0,	9.996726e-01
0,	9.995088e-01
0,	9.993451e-01
0,	9.991814e-01
0,	9.990177e-01
0,	9.988540e-01
0,	9.986902e-01
0,	9.985265e-01
0,	9.983628e-01
0,	9.981991e-01
0,	9.980354e-01
0,	9.978716e-01
0,	9.977079e-01
0,	9.975442e-01
0,	9.973805e-01
0,	9.972168e-01
0,	9.970530e-01
0,	9.968893e-01
0,	9.967256e-01
0,	9.965619e-01
0,	9.963982e-01
0,	9.962344e-01
0,	9.960707e-01
0,	9.959070e-01
0,	9.957433e-01
0,	9.955796e-01
0,	9.954158e-01
0,	9.952521e-01
0,	9.950884e-01
0,	9.949247e-01
0,	9.947610e-01
0,	9.945972e-01
0,	9.944335e-01
0,	9.942698e-01
0,	9.941061e-01
0,	9.939424e-01
0,	9.937787e-01
0,	9.936149e-01
0,	9.934512e-01
0,	9.932875e-01
0,	9.931238e-01
0,	9.929601e-01
0,	9.927963e-01
0,	9.926326e-01
0,	9.924689e-01
0,	9.923052e-01
0,	9.921415e-01
0,	9.919777e-01
0,	9.918140e-01
0,	9.916503e-01
0,	9.914866e-01
0,	9.913229e-01
0,	9.911591e-01
0,	9.909954e-01
0,	9.908317e-01
0,	9.906680e-01
0,	9.905043e-01
0,	9.903405e-01
0,	9.901768e-01
0,	9.900131e-01
0,	9.898494e-01
0,	9.896857e-01
0,	9.895219e-01
0,	9.893582e-01
0,	9.891945e-01
0,	9.890308e-01
0,	9.888671e-01
0,	9.887033e-01
0,	9.885396e-01
0,	9.883759e-01
0,	9.882122e-01
0,	9.880485e-01
0,	9.878847e-01
0,	9.877210e-01
0,	9.875573e-01
0,	9.873936e-01
0,	9.872299e-01
0,	9.870661e-01
0,	9.869024e-01
0,	9.867387e-01
0,	9.865750e-01
0,	9.864113e-01
0,	9.862475e-01
0,	9.860838e-01
0,	9.859201e-01
0,	9.857564e-01
0,	9.855927e-01
0,	9.854289e-01
0,	9.852652e-01
0,	9.851015e-01
0,	9.849378e-01
0,	9.847741e-01
0,	9.846103e-01
0,	9.844466e-01
0,	9.842829e-01
0,	9.841192e-01
0,	9.839555e-01
0,	9.837917e-01
0,	9.836280e-01
0,	9.834643e-01
0,	9.833006e-01
0,	9.831369e-01
0,	9.829731e-01
0,	9.828094e-01
0,	9.826457e-01
0,	9.824820e-01
0,	9.823183e-01
0,	9.821546e-01
0,	9.819908e-01
